sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,sc_51,sc_52,sc_53,sc_54,sc_55,sc_56,sc_57,sc_58,sc_59,sc_60,sc_61,sc_62,sc_63,pos_x,pos_y
0.00,13.00,9.06,5.00,5.10,7.28,10.30,13.89,16.55,17.09,18.03,18.44,18.25,18.11,17.00,15.03,12.04,9.06,6.00,3.00,1.00,3.61,5.83,8.06,10.30,12.08,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.83,7.81,10.30,12.65,15.30,17.26,18.11,19.03,18.03,17.03,16.00,13.04,10.05,6.32,5.00,6.00,9.22,11.70,16.16,19.31,21.19,22.80,23.54,23.35,22.09,19.03,1.0,2.0
0.00,12.37,8.06,5.10,4.47,7.07,11.18,14.32,17.12,17.03,18.00,19.10,18.25,17.46,15.81,13.93,11.18,7.62,4.47,2.00,2.00,4.47,7.21,9.43,11.40,12.81,13.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.08,7.81,10.00,12.53,14.87,16.76,18.44,19.42,18.44,17.26,16.28,13.15,10.00,7.07,5.83,6.32,9.00,12.17,16.12,19.10,21.10,23.00,23.02,23.09,21.21,19.42,1.0,2.0
0.00,13.00,8.06,4.47,4.00,6.71,10.30,13.89,15.65,16.16,17.72,17.46,17.12,17.03,15.00,13.04,10.20,7.07,4.00,1.41,2.83,5.00,8.06,10.00,12.21,13.04,13.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.40,8.94,11.40,13.15,16.00,18.03,19.10,20.10,19.24,18.25,16.28,14.32,11.40,8.94,6.40,6.08,8.25,11.70,16.55,18.38,21.19,23.09,22.80,23.35,22.20,20.02,1.0,2.0
0.00,12.81,8.60,4.47,3.61,6.08,10.05,13.15,15.30,15.52,17.09,17.46,17.00,15.81,14.21,13.45,9.90,7.07,4.24,1.00,1.00,3.16,7.62,10.30,11.18,12.53,13.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,7.62,10.82,12.81,15.56,17.69,19.21,20.00,20.00,18.60,16.64,13.89,11.18,8.25,6.08,6.40,8.06,11.70,15.81,18.97,21.19,22.85,23.71,23.32,21.63,20.00,1.0,2.0
0.00,12.73,8.49,4.47,3.61,6.32,9.22,12.37,15.52,16.16,16.55,17.49,17.20,15.62,14.14,13.45,10.63,7.21,3.61,1.00,2.24,5.39,7.62,9.85,11.18,13.00,13.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.08,8.25,10.77,13.04,16.40,17.69,19.10,19.80,19.80,18.38,16.28,14.21,10.82,7.62,6.00,7.21,8.60,11.18,15.65,18.79,21.47,23.32,23.85,22.80,22.02,19.10,1.0,2.0
0.00,20.25,15.23,10.77,6.32,1.41,5.00,9.22,12.81,14.21,16.64,18.36,18.79,19.31,18.97,18.68,16.49,13.15,10.00,8.06,5.39,3.61,5.10,7.21,9.22,10.63,12.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.00,6.32,10.00,14.14,17.46,18.97,20.62,22.36,21.47,20.59,18.87,15.26,12.21,8.49,5.39,4.24,7.28,12.17,17.26,20.22,23.35,25.50,26.68,26.93,25.30,1.0,2.0
0.00,14.04,11.18,7.28,2.00,1.00,5.39,8.54,11.18,11.66,13.60,14.21,14.14,14.21,13.60,11.66,10.30,6.32,4.00,2.24,3.00,5.39,7.21,8.60,10.82,11.66,11.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,3.16,6.08,8.94,12.21,14.21,16.28,17.69,17.69,17.03,15.62,13.60,10.82,7.62,5.00,4.24,6.32,10.00,13.04,16.12,19.10,20.02,21.02,21.00,19.00,1.0,2.0
0.00,18.44,13.60,8.25,3.16,3.16,8.06,12.17,15.30,16.49,18.03,19.70,18.79,18.36,17.20,15.62,12.73,8.60,6.32,4.12,4.47,7.00,10.05,12.17,14.32,15.30,15.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.25,6.08,4.24,6.32,10.00,14.14,17.20,20.25,21.47,21.47,21.93,19.70,17.09,13.60,10.20,6.00,3.61,7.28,12.08,16.55,21.02,24.60,26.40,26.93,26.93,24.35,1.0,2.0
0.00,21.59,16.49,10.20,4.12,1.41,7.07,12.04,16.28,17.46,19.92,21.54,21.93,21.47,21.10,19.42,17.03,12.73,10.00,6.32,5.10,5.00,8.25,10.00,13.00,15.03,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.39,8.25,11.66,15.62,19.10,22.02,23.85,24.70,24.19,23.26,21.02,17.46,12.65,8.06,4.47,6.08,10.44,16.16,21.02,24.17,28.64,30.46,31.02,30.68,28.46,1.0,2.0
0.00,14.87,10.77,6.32,2.00,2.83,7.07,10.63,13.45,13.60,15.26,17.00,16.55,16.16,14.56,13.34,11.05,8.00,5.39,3.61,4.00,5.83,7.81,9.90,11.31,12.04,12.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,4.47,4.47,5.39,9.00,12.17,14.56,16.16,17.46,17.89,17.89,16.12,13.89,10.82,7.81,4.47,3.16,5.39,10.20,14.14,17.26,20.22,21.38,22.56,21.59,20.88,1.0,2.0
0.00,18.03,13.04,8.06,3.16,3.00,7.28,11.40,14.87,16.55,18.36,20.25,20.00,19.21,18.38,17.03,14.21,10.82,7.62,5.10,2.83,4.00,6.32,8.94,11.18,13.42,14.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.47,7.00,10.44,14.76,18.03,20.62,21.93,23.35,22.67,22.67,20.00,17.20,13.04,8.94,6.00,4.24,7.07,12.04,17.26,20.40,23.19,25.32,26.17,26.08,24.02,1.0,2.0
0.00,17.00,13.00,7.00,2.00,3.16,7.28,11.40,14.87,16.16,18.36,19.42,19.21,18.44,17.69,16.28,13.60,9.43,6.71,3.00,2.24,4.12,7.62,9.43,11.66,13.04,13.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,4.24,6.00,9.85,13.60,16.28,19.10,22.02,22.80,23.02,21.63,20.25,17.49,13.42,9.85,6.00,4.24,7.00,12.17,15.52,19.65,22.80,24.52,25.50,25.32,23.09,1.0,2.0
0.00,21.38,19.42,16.49,12.37,8.25,4.00,1.41,3.61,7.07,9.90,12.81,15.00,15.81,16.64,16.64,16.12,15.26,13.04,10.82,7.81,5.00,3.00,3.61,6.32,9.06,12.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,5.00,10.00,14.21,18.60,21.40,22.80,25.00,25.00,24.41,23.02,19.42,16.64,12.21,8.60,4.24,2.83,6.08,11.00,15.00,19.03,20.02,23.09,25.08,25.18,1.0,2.0
0.00,21.10,18.11,14.14,11.05,7.00,3.16,2.00,5.00,8.49,11.31,14.14,15.62,17.03,17.80,18.60,17.20,15.81,13.60,11.40,9.22,6.40,4.12,3.61,5.39,8.25,11.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,2.83,5.39,10.82,14.42,17.80,21.40,22.80,25.61,25.00,25.00,23.02,20.25,16.64,13.04,8.06,3.61,1.41,5.10,10.05,14.04,17.03,20.02,22.00,24.00,24.02,1.0,2.0
0.00,15.81,11.40,6.40,2.24,3.61,7.21,11.66,14.76,15.65,17.09,18.68,19.42,18.25,18.03,16.03,14.00,10.05,7.07,4.12,1.00,3.16,6.32,8.25,11.40,12.37,13.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61,6.32,9.06,12.00,15.13,18.44,20.88,21.19,21.19,20.62,19.70,17.00,13.89,10.00,6.40,5.00,5.66,9.43,15.23,18.38,21.54,24.17,24.60,25.94,24.19,23.32,1.0,2.0
0.00,18.79,15.23,10.30,5.00,2.24,6.32,11.18,14.32,15.52,17.72,19.31,18.79,18.36,18.03,15.81,13.45,9.22,5.83,3.00,3.16,5.10,8.25,10.77,12.65,13.93,14.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.06,4.47,4.00,5.66,8.94,13.60,16.49,19.24,21.21,21.10,21.10,20.02,18.03,14.00,10.05,6.32,4.47,6.32,11.66,16.40,20.00,23.60,25.81,27.46,26.93,25.55,1.0,2.0
0.00,18.44,14.32,9.22,4.47,2.24,5.83,9.85,13.00,15.65,17.00,18.87,19.42,19.21,19.10,17.69,16.28,12.21,9.43,6.71,3.16,2.24,3.16,6.71,8.94,10.30,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.47,4.12,6.71,10.63,12.81,16.64,18.36,20.12,20.62,20.62,20.25,18.03,14.87,11.40,8.06,4.12,4.12,7.28,12.08,15.65,20.12,22.36,24.17,25.63,25.30,24.04,1.0,2.0
0.00,18.97,14.56,9.49,4.47,2.24,5.39,9.49,13.60,15.23,17.46,19.24,19.72,19.42,19.21,17.69,15.56,12.04,9.22,6.71,3.16,1.41,4.12,6.32,8.54,10.77,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,6.71,9.90,13.04,16.12,18.79,20.25,21.19,20.88,19.92,17.72,14.56,11.18,8.06,4.47,4.12,7.62,11.66,16.12,19.72,22.83,24.60,25.50,25.08,24.70,1.0,2.0
0.00,20.22,15.13,10.20,4.47,2.24,7.21,11.18,14.76,16.64,18.60,19.85,20.52,19.10,19.21,16.64,13.89,9.85,7.28,4.12,3.00,5.39,8.60,10.63,12.81,14.21,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.06,5.10,3.61,5.83,9.22,13.60,17.00,19.70,21.54,22.47,22.47,21.19,18.03,14.56,11.18,7.00,4.24,6.00,11.70,16.16,20.62,23.77,26.57,28.16,28.16,26.68,1.0,2.0
0.00,19.72,14.76,8.94,3.61,2.24,8.00,13.00,17.03,18.11,20.40,21.59,21.19,20.62,19.70,17.49,14.42,10.00,7.07,3.61,2.24,5.10,8.54,10.77,13.00,15.23,14.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,5.00,5.10,7.81,12.08,15.52,19.24,22.09,24.08,25.02,25.02,23.00,20.00,17.00,12.04,8.25,4.24,5.10,10.82,15.62,19.80,24.08,26.25,27.80,28.02,26.63,1.0,2.0
0.00,18.03,14.42,9.43,5.00,1.41,6.00,10.05,13.04,15.00,17.03,19.10,19.42,19.42,18.97,18.03,15.23,12.08,9.43,5.83,2.83,1.41,4.00,7.07,9.06,11.18,12.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.47,4.47,7.81,10.77,14.56,17.26,20.10,21.02,22.02,22.00,21.00,19.03,16.03,13.04,9.22,5.83,4.00,7.21,11.31,16.28,19.10,21.93,24.04,25.50,25.61,24.21,1.0,2.0
0.00,15.26,10.30,5.00,0.00,5.00,10.00,14.42,17.20,17.80,19.21,20.52,19.80,19.10,17.03,15.00,13.04,8.94,6.08,4.12,5.39,7.07,10.05,12.04,14.04,15.00,16.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.16,5.83,9.22,12.73,15.81,18.03,19.24,19.70,19.31,18.03,15.81,12.37,9.22,5.10,1.00,4.47,8.94,14.32,17.89,21.02,23.71,25.50,25.94,24.60,22.83,1.0,2.0
0.00,15.13,10.05,4.12,0.00,6.00,11.05,15.13,18.25,18.44,19.65,21.19,20.25,19.31,18.38,15.65,12.53,9.43,5.66,4.12,3.61,6.71,9.85,11.70,13.93,14.32,15.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.83,7.21,9.85,13.60,16.28,18.11,20.02,21.00,20.02,19.03,17.12,13.15,9.06,5.10,1.41,3.16,8.06,13.00,18.00,21.02,23.02,25.02,25.08,24.08,22.09,1.0,2.0
0.00,15.62,10.63,5.00,0.00,5.00,9.90,14.14,17.69,17.80,19.21,20.00,20.00,18.87,17.49,15.65,13.00,8.25,6.00,4.47,5.10,7.07,10.20,12.37,14.32,15.30,16.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.24,3.00,6.32,9.85,13.60,15.62,18.38,19.21,20.00,20.25,18.03,16.12,12.53,8.94,4.12,1.00,3.61,8.60,13.60,17.80,21.40,23.60,25.00,25.61,24.21,22.02,1.0,2.0
0.00,15.65,10.77,5.39,0.00,5.00,9.43,13.89,16.64,17.20,19.21,19.85,19.85,18.38,17.69,15.62,12.21,8.06,6.08,4.47,4.47,7.07,10.05,12.04,14.04,15.00,16.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.24,5.66,9.22,12.53,15.65,18.03,18.97,19.65,19.42,18.25,16.12,13.04,9.00,5.00,1.00,4.47,9.22,13.60,18.03,21.19,23.41,25.63,25.63,24.70,22.85,1.0,2.0
0.00,20.62,18.60,15.26,11.66,8.06,3.61,1.00,3.00,6.08,9.06,12.04,14.00,16.00,17.03,16.03,17.12,15.13,14.04,12.04,10.00,7.07,5.83,4.47,6.08,7.62,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.08,2.24,5.00,9.85,13.93,18.97,21.84,24.04,25.96,25.96,26.25,24.04,22.14,18.03,14.87,9.49,5.10,1.41,5.00,8.49,12.73,16.97,19.10,21.26,24.08,23.43,1.0,2.0
0.00,21.93,19.70,17.09,13.00,9.49,5.39,1.41,2.24,5.10,8.25,11.40,12.65,14.87,16.16,16.16,15.65,14.32,13.42,11.18,9.49,6.08,4.12,2.83,4.00,7.62,8.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,2.00,2.83,8.60,13.04,17.00,20.59,22.83,25.06,25.06,25.06,22.83,21.10,17.49,13.04,8.06,4.47,2.00,5.83,10.30,14.42,17.49,20.59,22.83,25.06,24.60,1.0,2.0
0.00,22.36,20.40,16.28,13.15,9.06,5.10,2.24,2.83,5.83,8.94,11.18,13.04,15.26,15.81,15.62,15.62,14.87,13.45,11.31,8.49,5.83,3.16,2.24,4.00,6.08,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,3.00,3.16,7.81,12.73,16.28,20.52,22.67,24.84,24.84,25.50,23.35,20.52,17.69,13.45,9.22,4.47,1.41,6.08,10.44,14.56,18.68,20.88,23.77,24.74,25.71,1.0,2.0
0.00,21.02,18.79,14.76,11.18,8.06,3.61,1.41,3.61,7.21,10.30,12.53,14.32,15.23,17.09,16.76,16.49,15.52,13.60,11.40,9.49,6.71,5.00,4.12,4.47,7.07,8.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,3.16,4.12,9.06,13.34,17.72,20.88,24.04,26.25,26.25,25.96,25.00,21.59,18.44,15.30,10.20,5.39,1.41,4.47,9.49,13.60,16.76,19.92,22.14,24.35,23.41,1.0,2.0
0.00,21.84,19.65,16.49,13.34,9.22,5.39,2.24,3.61,6.71,9.49,12.08,13.93,15.65,17.00,17.00,17.00,16.12,13.89,12.53,9.85,7.28,5.00,3.61,4.12,7.07,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,3.00,3.61,8.49,12.73,16.28,20.52,23.35,25.50,26.25,25.50,24.76,21.21,18.38,14.14,10.63,5.66,1.41,4.12,8.94,13.00,16.16,19.31,22.14,24.35,24.04,1.0,2.0
0.00,21.38,19.42,16.49,13.34,9.22,5.10,1.00,2.83,5.83,8.60,11.40,13.45,15.56,15.56,16.28,15.62,15.62,13.45,12.04,9.22,7.21,5.10,4.47,5.83,7.62,10.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.40,2.24,3.16,8.94,13.42,18.36,21.95,24.19,26.42,26.42,25.94,25.06,22.36,18.79,15.23,11.18,5.83,2.24,4.12,8.06,12.04,16.03,19.10,22.09,24.08,24.19,1.0,2.0
0.00,21.93,21.26,17.03,13.45,10.63,5.66,2.83,2.24,5.00,8.06,11.05,13.04,15.00,15.00,16.00,16.03,15.03,13.04,11.00,9.00,6.08,4.47,3.16,4.47,6.40,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,3.00,2.24,7.07,12.04,16.12,20.10,23.19,24.19,25.18,25.32,24.33,21.38,18.44,14.32,10.20,5.00,1.41,5.66,9.22,13.45,17.03,20.52,23.35,24.76,24.76,1.0,2.0
0.00,21.93,19.80,16.28,13.45,9.22,5.66,1.41,2.00,5.39,8.25,11.40,12.37,14.32,15.30,16.12,16.12,15.03,13.04,11.18,9.22,6.71,4.24,4.00,5.39,7.81,9.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,2.24,3.16,9.00,13.00,17.00,21.00,24.00,26.00,26.00,26.02,25.02,22.02,19.03,15.03,11.05,6.00,2.83,4.24,8.60,12.21,17.20,19.21,22.80,24.21,24.84,1.0,2.0
0.00,21.38,19.24,15.30,12.17,8.06,5.10,2.24,2.83,7.21,9.43,11.66,13.60,15.62,16.28,16.28,16.28,15.56,14.14,12.04,10.00,7.21,5.39,4.12,5.00,6.32,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.06,4.12,3.16,7.07,12.04,16.40,20.00,22.80,25.00,25.00,25.00,24.21,21.26,18.44,14.87,9.90,5.66,2.00,4.12,8.54,12.65,16.76,18.97,21.84,23.77,23.77,1.0,2.0
0.00,20.62,18.68,14.87,11.70,8.54,5.10,1.41,3.16,5.83,9.43,11.66,13.42,14.32,16.16,16.16,15.81,14.56,13.93,11.70,9.85,7.21,5.66,4.12,5.39,7.07,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,4.00,4.00,7.62,12.53,16.64,20.25,22.47,24.70,24.70,25.55,24.19,21.47,17.89,14.32,10.30,5.83,2.24,4.12,8.06,12.04,16.03,19.10,21.21,22.36,23.35,1.0,2.0
0.00,21.93,19.24,16.12,12.53,8.60,5.39,2.00,2.00,5.39,7.62,10.77,12.37,14.32,15.30,15.30,15.13,14.04,13.04,11.00,8.06,5.10,3.61,2.00,4.24,7.07,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.60,3.61,3.00,7.62,12.53,16.12,19.72,22.83,25.55,25.55,25.06,24.19,21.47,17.89,14.76,10.30,5.66,4.00,5.83,9.49,13.60,17.72,19.92,22.14,24.35,24.35,1.0,2.0
0.00,21.47,19.24,16.55,12.08,8.94,5.83,2.24,2.83,6.32,8.54,10.77,13.00,14.32,15.65,15.26,15.81,15.00,12.81,11.40,8.60,5.83,4.12,2.24,4.00,6.00,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.22,4.47,2.83,7.28,11.18,16.12,20.10,22.20,24.19,25.32,24.33,23.35,21.38,18.44,14.32,9.06,5.00,2.83,5.39,10.00,13.60,17.80,20.00,23.02,23.85,23.85,1.0,2.0
0.00,22.85,21.02,17.89,13.42,10.30,6.71,3.00,3.16,6.08,9.22,11.40,13.15,14.14,15.03,16.03,15.00,14.00,13.00,11.00,9.00,6.08,3.61,3.16,5.39,7.21,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.94,4.12,2.00,7.21,11.40,16.28,19.85,23.43,24.84,25.61,26.40,25.00,22.47,18.87,15.81,10.82,7.07,4.00,5.00,9.49,13.34,17.46,20.62,23.09,25.00,25.30,1.0,2.0
0.00,22.20,20.40,17.46,13.34,9.22,6.08,3.16,3.00,5.83,8.06,10.30,12.08,14.32,14.87,15.23,14.87,14.56,12.65,10.44,8.54,5.83,3.61,4.00,5.00,7.81,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.22,4.00,2.24,7.07,11.40,16.40,20.00,22.80,25.00,25.61,26.25,24.84,21.93,18.38,14.87,10.63,7.21,4.12,5.39,9.06,13.00,17.00,20.02,22.09,24.08,25.18,1.0,2.0
0.00,21.10,18.36,15.65,12.08,8.54,4.47,1.00,3.16,7.07,9.06,11.18,14.32,15.30,16.49,15.81,16.16,15.23,13.00,11.70,9.49,7.07,5.10,4.24,5.10,7.07,10.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.28,3.61,4.24,8.54,13.60,17.72,20.62,23.77,25.71,25.96,25.96,24.74,22.14,18.97,14.87,10.44,6.08,2.24,4.12,8.60,12.81,16.40,18.60,21.63,23.02,23.85,1.0,2.0
0.00,20.81,18.60,15.62,11.40,7.81,4.47,1.41,3.16,7.28,9.49,12.37,14.32,15.13,17.12,16.03,16.03,15.00,14.00,12.04,10.05,7.28,5.39,4.47,5.10,6.71,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.49,4.12,4.47,8.00,13.15,17.26,20.40,23.54,25.71,25.50,25.50,24.52,22.20,19.10,15.13,10.20,6.08,2.24,4.24,8.06,12.53,17.00,19.24,21.95,23.32,23.32,1.0,2.0
0.00,21.40,18.60,15.81,13.04,8.06,5.00,1.41,2.00,6.00,8.00,11.05,12.04,14.14,14.32,15.52,14.87,13.93,13.00,10.77,8.54,6.08,3.16,3.16,5.10,8.25,9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.21,3.61,3.16,8.06,13.00,17.00,21.02,24.00,25.02,26.02,26.00,24.00,22.02,18.00,15.00,10.00,6.08,3.61,5.39,9.22,13.45,16.97,19.80,21.93,23.35,24.84,1.0,2.0
0.00,21.95,19.72,16.64,13.04,8.60,5.83,2.00,3.00,5.39,8.25,11.40,13.15,14.14,15.03,15.03,15.00,14.04,13.00,11.00,8.00,5.10,3.16,3.00,4.47,6.40,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.81,3.16,3.00,7.62,12.08,16.55,20.12,22.36,25.06,25.50,25.50,24.17,20.62,18.38,13.93,9.85,5.00,3.00,5.83,9.85,13.93,17.09,20.62,22.85,24.17,24.60,1.0,2.0
0.00,21.47,19.24,16.12,12.21,8.60,4.47,1.00,3.00,6.32,8.54,11.70,12.65,14.32,15.30,16.12,15.03,14.00,13.00,11.00,8.00,6.08,3.61,4.00,5.39,8.60,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,4.12,4.00,8.94,13.04,18.03,21.63,23.85,26.08,26.63,26.08,24.70,21.95,19.24,14.76,10.82,6.40,3.16,5.00,9.49,12.65,16.76,19.92,22.14,24.04,23.77,1.0,2.0
0.00,18.79,16.12,13.89,10.30,7.21,4.12,1.41,3.00,6.08,9.22,11.18,12.04,14.00,14.04,14.04,14.14,13.34,11.18,10.20,8.06,6.00,4.12,3.61,5.10,7.07,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.22,5.10,4.47,7.28,11.66,15.26,18.60,21.63,23.60,23.85,24.41,23.02,20.59,17.49,13.89,10.30,6.40,3.16,5.00,8.54,11.40,14.56,17.72,19.31,21.54,21.54,1.0,2.0
0.00,21.47,19.72,16.64,12.53,9.43,5.83,3.00,3.16,6.00,8.06,10.05,12.00,14.04,14.14,14.14,14.32,13.60,11.40,10.77,8.54,6.08,4.00,2.24,4.00,7.28,9.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.22,5.00,3.16,7.21,11.40,16.28,19.85,23.43,25.61,26.25,26.40,25.00,22.20,19.42,15.00,10.63,6.40,4.00,6.40,9.85,13.60,18.03,19.92,22.47,24.70,24.70,1.0,2.0
0.00,13.89,16.12,18.36,19.72,20.25,19.42,17.80,15.62,12.04,10.00,7.62,5.00,4.47,5.39,8.00,9.06,11.18,12.37,13.34,13.60,14.32,13.34,13.34,11.18,10.20,9.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32,15.26,14.21,13.45,12.04,9.43,6.71,4.12,1.41,3.61,7.21,10.30,13.00,15.23,17.09,18.38,18.03,18.03,18.38,16.16,13.00,9.85,6.32,2.00,2.24,6.71,1.0,2.0
0.00,13.45,15.62,17.80,19.21,18.60,18.03,16.64,14.76,10.77,8.25,6.08,4.47,4.12,6.08,8.54,10.30,11.66,13.04,13.60,13.60,13.04,12.21,10.82,9.43,7.21,6.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,14.04,15.30,14.87,14.32,12.53,10.00,7.07,3.61,1.00,3.61,7.21,9.90,12.73,14.14,16.28,16.97,16.97,17.69,15.56,14.14,9.90,6.40,2.83,2.24,6.40,1.0,2.0
0.00,13.60,15.81,17.80,18.60,19.21,17.69,16.97,14.87,12.04,10.00,7.62,5.10,3.61,4.47,6.00,8.25,8.54,10.77,11.70,12.08,12.08,11.70,10.77,9.49,8.54,7.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.60,14.32,13.89,13.60,11.31,10.63,8.06,5.39,2.24,2.24,5.66,9.22,11.40,13.04,14.42,15.26,15.81,15.26,15.26,13.60,10.82,7.81,5.00,1.41,3.16,6.71,1.0,2.0
0.00,13.89,16.64,18.36,18.87,19.24,17.89,16.55,14.87,11.40,8.06,6.00,3.61,3.00,5.00,7.07,9.22,10.00,11.40,12.21,12.21,12.21,10.82,9.43,8.06,6.71,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,14.14,14.56,15.23,13.89,13.04,10.63,7.81,5.00,2.24,3.00,6.32,9.43,12.21,13.60,15.00,16.40,16.40,16.40,15.00,12.21,9.43,5.83,1.41,2.83,6.40,1.0,2.0
0.00,13.89,16.12,17.89,19.24,18.79,18.38,16.16,14.56,11.18,8.06,5.10,3.61,3.00,5.00,7.07,9.22,10.82,10.82,12.21,12.21,12.21,10.82,9.43,8.06,6.71,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,14.04,15.13,14.56,13.93,12.53,10.82,7.81,5.00,2.00,3.00,6.32,8.94,11.66,13.89,15.26,15.81,16.64,16.64,15.26,11.66,9.43,5.83,1.41,2.24,6.71,1.0,2.0
